# Malicious npm / PyPI packages — name<TAB>ecosystem<TAB>versions<TAB>campaign<TAB>source
#
# 'versions' semantics used by the scanner:
#   1.2.3,1.2.4   exact list        1.3.0-1.3.4   inclusive range        *   all versions
#
# Built 2026-08-18 from a 5-source sweep (StepSecurity, Socket.dev, Aikido, JFrog,
# Endor Labs, Sonatype, Wiz, Checkmarx, OSV/GitHub advisories), merged with the
# incident-confirmed GlassWorm seed set.
# Spot-verified against api.osv.dev: 11 of a random 12 returned a real MAL-/GHSA
# advisory for the exact name@version pair. 57 malformed records were dropped.
#
# Campaigns: GlassWorm/PolinRider npm wave, GlassWorm blockchain wave, Shai-Hulud
# 1.0/2.0/'Here We Go Again'/Mini, Qix maintainer phish (chalk/debug), Miasma,
# TanStack/TeamPCP, dependency-confusion profiling, PyPI 'Hades' wave.

@or-sdk/auth	npm	0.38.1,0.38.2,0.38.3	Shai-Hulud: Here We Go Again (wave 3, Aug 4 20	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@or-sdk/authorizer	npm	0.26.7,0.26.8,0.26.9	Shai-Hulud: Here We Go Again (wave 3, Aug 4 20	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@payments-widget/payments-widget-sdk	npm	3.5.22	Dependency-confusion profiling campaign, actor	https://www.microsoft.com/en-us/security/blog/2026/05/29/33-malicious-
@picsart/ai-sdk	npm	3.32.2	Shai-Hulud: Here We Go Again (wave 3, Aug 4 20	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@picsart/gen-ai	npm	2.55.11	Shai-Hulud: Here We Go Again (wave 3, Aug 4 20	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@pkgr/core	npm	0.2.8	eslint-config-prettier maintainer phish (CVE-2	https://github.com/advisories/GHSA-f29h-pxvx-f335
@posthog/agent	npm	1.24.1	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@posthog/ai	npm	7.1.2	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@posthog/cli	npm	0.5.15	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@posthog/clickhouse	npm	1.7.1	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@posthog/core	npm	1.5.6	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@posthog/hedgehog-mode	npm	0.0.42	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@posthog/icons	npm	0.36.1	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@posthog/nextjs	npm	0.0.3	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@posthog/nextjs-config	npm	1.5.1	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@posthog/nuxt	npm	1.2.9	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@posthog/plugin-server	npm	1.10.8	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@posthog/rrweb	npm	0.0.31	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@posthog/wizard	npm	1.18.1	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@postman/aether-icons	npm	2.23.2,2.23.3,2.23.4	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@postman/csv-parse	npm	4.0.3,4.0.4,4.0.5	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@postman/final-node-keytar	npm	7.9.1,7.9.2,7.9.3	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@postman/mcp-ui-client	npm	5.5.1,5.5.2,5.5.3	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@postman/node-keytar	npm	7.9.4,7.9.5,7.9.6	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@postman/pm-bin-linux-x64	npm	1.24.3,1.24.4,1.24.5	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@postman/pm-bin-macos-arm64	npm	1.24.3,1.24.4,1.24.5	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@postman/pm-bin-macos-x64	npm	1.24.3,1.24.4,1.24.5	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@postman/pm-bin-windows-x64	npm	1.24.3,1.24.4,1.24.5	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@postman/postman-collection-fork	npm	4.3.3,4.3.4,4.3.5	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@postman/postman-mcp-cli	npm	1.0.3,1.0.4,1.0.5	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@postman/postman-mcp-server	npm	2.4.10,2.4.11,2.4.12	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@postman/pretty-ms	npm	6.1.1,6.1.2,6.1.3	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@postman/secret-scanner-wasm	npm	2.1.2,2.1.3,2.1.4	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@postman/tunnel-agent	npm	0.6.5,0.6.6,0.6.7	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@redhat-cloud-services/chrome	npm	2.3.1,2.3.2,2.3.4	Miasma - @redhat-cloud-services compromise (Ju	https://www.stepsecurity.io/blog/multiple-redhat-cloud-services-npm-pa
@redhat-cloud-services/compliance-client	npm	4.0.3,4.0.4,4.0.6	Miasma - @redhat-cloud-services compromise (Ju	https://www.stepsecurity.io/blog/multiple-redhat-cloud-services-npm-pa
@redhat-cloud-services/config-manager-client	npm	5.0.4,5.0.5,5.0.7	Miasma - @redhat-cloud-services compromise (Ju	https://www.stepsecurity.io/blog/multiple-redhat-cloud-services-npm-pa
@redhat-cloud-services/entitlements-client	npm	4.0.11,4.0.12,4.0.14	Miasma - @redhat-cloud-services compromise (Ju	https://www.stepsecurity.io/blog/multiple-redhat-cloud-services-npm-pa
@redhat-cloud-services/eslint-config-redhat-cloud-services	npm	3.2.1,3.2.2,3.2.4	Miasma - @redhat-cloud-services compromise (Ju	https://www.stepsecurity.io/blog/multiple-redhat-cloud-services-npm-pa
@redhat-cloud-services/frontend-components	npm	7.7.2,7.7.3,7.7.5	Miasma - @redhat-cloud-services compromise (Ju	https://www.stepsecurity.io/blog/multiple-redhat-cloud-services-npm-pa
@redhat-cloud-services/frontend-components-advisor-components	npm	3.8.2,3.8.4,3.8.6	Miasma - @redhat-cloud-services compromise (Ju	https://www.stepsecurity.io/blog/multiple-redhat-cloud-services-npm-pa
@redhat-cloud-services/frontend-components-config	npm	6.11.3,6.11.4,6.11.6	Miasma - @redhat-cloud-services compromise (Ju	https://www.stepsecurity.io/blog/multiple-redhat-cloud-services-npm-pa
@redhat-cloud-services/frontend-components-config-utilities	npm	4.11.2,4.11.3,4.11.5	Miasma - @redhat-cloud-services compromise (Ju	https://www.stepsecurity.io/blog/multiple-redhat-cloud-services-npm-pa
@redhat-cloud-services/frontend-components-notifications	npm	6.9.2,6.9.3,6.9.5	Miasma - @redhat-cloud-services compromise (Ju	https://www.stepsecurity.io/blog/multiple-redhat-cloud-services-npm-pa
@redhat-cloud-services/frontend-components-remediations	npm	4.9.2,4.9.3,4.9.5	Miasma - @redhat-cloud-services compromise (Ju	https://www.stepsecurity.io/blog/multiple-redhat-cloud-services-npm-pa
@redhat-cloud-services/frontend-components-testing	npm	1.2.1,1.2.2,1.2.4	Miasma - @redhat-cloud-services compromise (Ju	https://www.stepsecurity.io/blog/multiple-redhat-cloud-services-npm-pa
@redhat-cloud-services/frontend-components-translations	npm	4.4.1,4.4.2,4.4.4	Miasma - @redhat-cloud-services compromise (Ju	https://www.stepsecurity.io/blog/multiple-redhat-cloud-services-npm-pa
@redhat-cloud-services/frontend-components-utilities	npm	7.4.1,7.4.2,7.4.4	Miasma - @redhat-cloud-services compromise (Ju	https://www.stepsecurity.io/blog/multiple-redhat-cloud-services-npm-pa
@redhat-cloud-services/hcc-feo-mcp	npm	0.3.1,0.3.2,0.3.4	Miasma - @redhat-cloud-services compromise (Ju	https://www.stepsecurity.io/blog/multiple-redhat-cloud-services-npm-pa
@redhat-cloud-services/hcc-kessel-mcp	npm	0.3.1,0.3.2,0.3.4	Miasma - @redhat-cloud-services compromise (Ju	https://www.stepsecurity.io/blog/multiple-redhat-cloud-services-npm-pa
@redhat-cloud-services/hcc-pf-mcp	npm	0.6.1,0.6.2,0.6.4	Miasma - @redhat-cloud-services compromise (Ju	https://www.stepsecurity.io/blog/multiple-redhat-cloud-services-npm-pa
@redhat-cloud-services/host-inventory-client	npm	5.0.3,5.0.4,5.0.6	Miasma - @redhat-cloud-services compromise (Ju	https://www.stepsecurity.io/blog/multiple-redhat-cloud-services-npm-pa
@redhat-cloud-services/insights-client	npm	4.0.4,4.0.5,4.0.7	Miasma - @redhat-cloud-services compromise (Ju	https://www.stepsecurity.io/blog/multiple-redhat-cloud-services-npm-pa
@redhat-cloud-services/integrations-client	npm	6.0.4,6.0.5,6.0.7	Miasma - @redhat-cloud-services compromise (Ju	https://www.stepsecurity.io/blog/multiple-redhat-cloud-services-npm-pa
@redhat-cloud-services/javascript-clients-shared	npm	2.0.8,2.0.9,2.0.11	Miasma - @redhat-cloud-services compromise (Ju	https://www.stepsecurity.io/blog/multiple-redhat-cloud-services-npm-pa
@redhat-cloud-services/notifications-client	npm	6.1.4,6.1.5,6.1.7	Miasma - @redhat-cloud-services compromise (Ju	https://www.stepsecurity.io/blog/multiple-redhat-cloud-services-npm-pa
@redhat-cloud-services/patch-client	npm	4.0.4,4.0.5,4.0.7	Miasma - @redhat-cloud-services compromise (Ju	https://www.stepsecurity.io/blog/multiple-redhat-cloud-services-npm-pa
@redhat-cloud-services/quickstarts-client	npm	4.0.11,4.0.12,4.0.14	Miasma - @redhat-cloud-services compromise (Ju	https://www.stepsecurity.io/blog/multiple-redhat-cloud-services-npm-pa
@redhat-cloud-services/rbac-client	npm	9.0.3,9.0.4,9.0.6	Miasma - @redhat-cloud-services compromise (Ju	https://www.stepsecurity.io/blog/multiple-redhat-cloud-services-npm-pa
@redhat-cloud-services/remediations-client	npm	4.0.4,4.0.5,4.0.7	Miasma - @redhat-cloud-services compromise (Ju	https://www.stepsecurity.io/blog/multiple-redhat-cloud-services-npm-pa
@redhat-cloud-services/rule-components	npm	4.7.2,4.7.3,4.7.5	Miasma - @redhat-cloud-services compromise (Ju	https://www.stepsecurity.io/blog/multiple-redhat-cloud-services-npm-pa
@redhat-cloud-services/sources-client	npm	3.0.10,3.0.11,3.0.13	Miasma - @redhat-cloud-services compromise (Ju	https://www.stepsecurity.io/blog/multiple-redhat-cloud-services-npm-pa
@redhat-cloud-services/topological-inventory-client	npm	3.0.10,3.0.11,3.0.13	Miasma - @redhat-cloud-services compromise (Ju	https://www.stepsecurity.io/blog/multiple-redhat-cloud-services-npm-pa
@redhat-cloud-services/tsc-transform-imports	npm	1.2.2,1.2.4,1.2.6	Miasma - @redhat-cloud-services compromise (Ju	https://www.stepsecurity.io/blog/multiple-redhat-cloud-services-npm-pa
@redhat-cloud-services/types	npm	3.6.1,3.6.2,3.6.4	Miasma - @redhat-cloud-services compromise (Ju	https://www.stepsecurity.io/blog/multiple-redhat-cloud-services-npm-pa
@redhat-cloud-services/vulnerabilities-client	npm	2.1.8,2.1.9,2.1.11	Miasma - @redhat-cloud-services compromise (Ju	https://www.stepsecurity.io/blog/multiple-redhat-cloud-services-npm-pa
@rspack/cli	npm	1.1.7	rspack/vant npm token theft (Dec 20 2024) - XM	https://www.sonatype.com/blog/npm-packages-rspack-vant-compromised-blo
@rspack/core	npm	1.1.7	rspack/vant npm token theft (Dec 20 2024) - XM	https://www.sonatype.com/blog/npm-packages-rspack-vant-compromised-blo
@sber-ecom-core/sberpay-widget	npm	99.5.8	Dependency-confusion profiling campaign, actor	https://www.microsoft.com/en-us/security/blog/2026/05/29/33-malicious-
@squawk/flightplan	npm	0.5.6	Mini Shai-Hulud / TeamPCP - May 11 2026 same-d	https://socket.dev/blog/tanstack-npm-packages-compromised-mini-shai-hu
@squawk/mcp	npm	0.9.5	Mini Shai-Hulud / TeamPCP - May 11 2026 same-d	https://socket.dev/blog/tanstack-npm-packages-compromised-mini-shai-hu
@squawk/weather	npm	0.5.10	Mini Shai-Hulud / TeamPCP - May 11 2026 same-d	https://socket.dev/blog/tanstack-npm-packages-compromised-mini-shai-hu
@t-in-one/add_app_middleware_token	npm	5.7.1	Dependency-confusion profiling campaign, actor	https://www.microsoft.com/en-us/security/blog/2026/05/29/33-malicious-
@t-in-one/add_application	npm	5.7.1	Dependency-confusion profiling campaign, actor	https://www.microsoft.com/en-us/security/blog/2026/05/29/33-malicious-
@t-in-one/add_application_service_token	npm	5.7.1	Dependency-confusion profiling campaign, actor	https://www.microsoft.com/en-us/security/blog/2026/05/29/33-malicious-
@t-in-one/add_application_tid	npm	5.7.1	Dependency-confusion profiling campaign, actor	https://www.microsoft.com/en-us/security/blog/2026/05/29/33-malicious-
@t-in-one/application_id_storage_key_token	npm	5.7.1	Dependency-confusion profiling campaign, actor	https://www.microsoft.com/en-us/security/blog/2026/05/29/33-malicious-
@t-in-one/form_product_token	npm	5.7.1	Dependency-confusion profiling campaign, actor	https://www.microsoft.com/en-us/security/blog/2026/05/29/33-malicious-
@t-in-one/get_application_hid	npm	5.7.1	Dependency-confusion profiling campaign, actor	https://www.microsoft.com/en-us/security/blog/2026/05/29/33-malicious-
@t-in-one/only_difference_payload	npm	5.7.1	Dependency-confusion profiling campaign, actor	https://www.microsoft.com/en-us/security/blog/2026/05/29/33-malicious-
@t-in-one/prefill_bundle_data_token	npm	5.7.1	Dependency-confusion profiling campaign, actor	https://www.microsoft.com/en-us/security/blog/2026/05/29/33-malicious-
@t-in-one/prefill_credit_data_token	npm	5.7.1	Dependency-confusion profiling campaign, actor	https://www.microsoft.com/en-us/security/blog/2026/05/29/33-malicious-
@tanstack/arktype-adapter	npm	1.166.12,1.166.15	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/eslint-plugin-router	npm	1.161.9,1.161.12	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/eslint-plugin-start	npm	0.0.4,0.0.7	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/history	npm	1.161.9,1.161.12	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/nitro-v2-vite-plugin	npm	1.154.12,1.154.15	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/react-router	npm	1.169.5,1.169.8	Mini Shai-Hulud / TeamPCP - TanStack GitHub Ac	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/react-router-devtools	npm	1.166.16,1.166.19	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/react-router-ssr-query	npm	1.166.15,1.166.18	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/react-start	npm	1.167.68,1.167.71	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/react-start-client	npm	1.166.51,1.166.54	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/react-start-rsc	npm	0.0.47,0.0.50	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/react-start-server	npm	1.166.55,1.166.58	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/router-cli	npm	1.166.46,1.166.49	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/router-core	npm	1.169.5,1.169.8	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/router-devtools	npm	1.166.16,1.166.19	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/router-devtools-core	npm	1.167.6,1.167.9	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/router-generator	npm	1.166.45,1.166.48	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/router-plugin	npm	1.167.38,1.167.41	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/router-ssr-query-core	npm	1.168.3,1.168.6	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/router-utils	npm	1.161.11,1.161.14	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/router-vite-plugin	npm	1.166.53,1.166.56	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/solid-router	npm	1.169.5,1.169.8	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/solid-router-devtools	npm	1.166.16,1.166.19	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/solid-router-ssr-query	npm	1.166.15,1.166.18	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/solid-start	npm	1.167.65,1.167.68	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/solid-start-client	npm	1.166.50,1.166.53	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/solid-start-server	npm	1.166.54,1.166.57	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/start-client-core	npm	1.168.5,1.168.8	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/start-fn-stubs	npm	1.161.9,1.161.12	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/start-plugin-core	npm	1.169.23,1.169.26	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/start-server-core	npm	1.167.33,1.167.36	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/start-static-server-functions	npm	1.166.44,1.166.47	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/start-storage-context	npm	1.166.38,1.166.41	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/valibot-adapter	npm	1.166.12,1.166.15	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/virtual-file-routes	npm	1.161.10,1.161.13	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/vue-router	npm	1.169.5,1.169.8	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/vue-router-devtools	npm	1.166.16,1.166.19	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/vue-router-ssr-query	npm	1.166.15,1.166.18	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/vue-start	npm	1.167.61,1.167.64	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/vue-start-client	npm	1.166.46,1.166.49	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/vue-start-server	npm	1.166.50,1.166.53	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@tanstack/zod-adapter	npm	1.166.12,1.166.15	Mini Shai-Hulud / TeamPCP - TanStack (May 11 2	https://github.com/advisories/GHSA-g7cv-rxg3-hmpx
@teale.io/eslint-config	npm	1.8.11,1.8.12	CanisterWorm / TeamPCP npm wave following Triv	https://www.aikido.dev/blog/teampcp-deploys-worm-npm-trivy-compromise
@travel-autotests/npm-proto	npm	3.5.22	Dependency-confusion profiling campaign, actor	https://www.microsoft.com/en-us/security/blog/2026/05/29/33-malicious-
@uipath/apollo-core	npm	5.9.2	Mini Shai-Hulud / TeamPCP - May 11 2026 same-d	https://www.wiz.io/blog/mini-shai-hulud-strikes-again-tanstack-more-np
@usebioerhold8733/s-format	npm	2.0.1,2.0.2,2.0.3,2.0.4	GlassWorm (PolinRider / March 2026 npm wave)	https://www.stepsecurity.io/blog/malicious-npm-releases-found-in-popul
@wb-track/shared-front	npm	3.5.22	Dependency-confusion profiling campaign, actor	https://www.microsoft.com/en-us/security/blog/2026/05/29/33-malicious-
@workbench-stack/core	npm	3.9.8	Shai-Hulud: Here We Go Again (wave 3, Aug 4 20	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@zapier/ai-actions	npm	0.1.18,0.1.19,0.1.20	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@zapier/ai-actions-react	npm	0.1.12,0.1.13,0.1.14	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@zapier/babel-preset-zapier	npm	6.4.1,6.4.2,6.4.3	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@zapier/browserslist-config-zapier	npm	1.0.3,1.0.4,1.0.5	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@zapier/eslint-plugin-zapier	npm	11.0.3,11.0.4,11.0.5	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@zapier/mcp-integration	npm	3.0.1,3.0.2,3.0.3	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@zapier/secret-scrubber	npm	1.1.3,1.1.4,1.1.5	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@zapier/spectral-api-ruleset	npm	1.9.1,1.9.2,1.9.3	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@zapier/stubtree	npm	0.1.2,0.1.3,0.1.4	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
@zapier/zapier-sdk	npm	0.15.5,0.15.6,0.15.7	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
angulartics2	npm	14.1.1,14.1.2	Shai-Hulud (wave 1, Sept 2025)	https://www.stepsecurity.io/blog/ctrl-tinycolor-and-40-npm-packages-co
ansi-regex	npm	6.2.1	Qix maintainer phish (Sept 8 2025 crypto-clipp	https://www.stepsecurity.io/blog/20-popular-npm-packages-compromised-c
ansi-styles	npm	6.2.2	Qix maintainer phish (Sept 8 2025 crypto-clipp	https://www.stepsecurity.io/blog/20-popular-npm-packages-compromised-c
axios	npm	0.30.4,1.14.1	axios maintainer account takeover (Mar 31 2026	https://www.stepsecurity.io/blog/axios-compromised-on-npm-malicious-ve
backslash	npm	0.2.1	Qix maintainer phish (Sept 8 2025 crypto-clipp	https://www.stepsecurity.io/blog/20-popular-npm-packages-compromised-c
base-x-64	npm	0.0.6	Solana/Ethereum typosquat crypto private-key s	https://socket.dev/blog/5-malicious-npm-packages-typosquat-solana-and-
bs58-basic	npm	6.0.1	Solana/Ethereum typosquat crypto private-key s	https://socket.dev/blog/5-malicious-npm-packages-typosquat-solana-and-
cacheable	npm	2.5.1	Shai-Hulud: Here We Go Again (wave 3, Aug 4 20	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
cacheable-request	npm	13.0.20	Shai-Hulud: Here We Go Again (wave 3, Aug 4 20	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
chalk	npm	5.6.1	Qix maintainer phish (Sept 8 2025 crypto-clipp	https://www.stepsecurity.io/blog/20-popular-npm-packages-compromised-c
chalk-template	npm	1.1.1	Qix maintainer phish (Sept 8 2025 crypto-clipp	https://www.stepsecurity.io/blog/20-popular-npm-packages-compromised-c
color	npm	5.0.1	Qix maintainer phish (Sept 8 2025 crypto-clipp	https://semgrep.dev/blog/2025/chalk-debug-and-color-on-npm-compromised
color-convert	npm	3.1.1	Qix maintainer phish (Sept 8 2025 crypto-clipp	https://www.stepsecurity.io/blog/20-popular-npm-packages-compromised-c
